Directors Score,Total Revenue,Total Debt,Debt-to-Income Ratio,Operating Margin,Debt Service Coverage Ratio,Cash Flow Volatility,Revenue Growth Rate,Average Month-End Balance,Average Negative Balance Days per Month,Number of Bounced Payments,Company Age (Months),Sector_Risk,company_name,application_file,Outcome,is_labelled,is_rejected_or_unfunded,prob_repaid,predicted_pd,_train_set
50.0,324114.0,0,0.0,0.029,6.55,0.4082881002821821,0.0371962938354154,-635.1107692307776,16.46153846153846,10,176.0,0,Aurina Ltd,Aurina Ltd.json,0,True,False,0.8451251857885691,0.1548748142114309,1
86.11,91857.0,0,0.0,-0.028,24.84,0.4179568381090995,-0.1842563337157512,-409.3946153846167,21.923076923076923,0,15.0,0,Auto Repairs Basingstoke Ltd,Auto Repairs Basingstoke Ltd.json,0,True,False,0.49403336116711205,0.505966638832888,1
90.93,90459.0,0,0.0,0.112,8.09,0.2027049657708377,0.0835279159950291,460.1553846153856,5.307692307692308,0,74.0,0,Ayaz Tyres & Wheels Ltd,Ayaz Tyres & Wheels ltd.json,1,True,False,0.7922662729246017,0.20773372707539828,1
87.4,615695.0,0,0.0,0.201,4.14,0.3730433068666655,-0.2630948901474807,-159.11230769229584,14.692307692307692,1,123.0,0,Baby Ultrasound Clinic Limited,Baby ultrasound clinic limited.json,0,True,False,0.6677400339656077,0.33225996603439234,1
88.35,416017.0,0,0.0,-0.011,21.99,0.5504035236142627,-0.2026805792061763,2262.665555555557,8.555555555555555,10,17.0,0,Baig Halal Butcher Ltd,Baig halal butcher ltd.json,0,True,False,0.37195203379434666,0.6280479662056533,1
71.16,143221.0,0,0.0,0.021,18.57,0.4081429955240192,0.5301700558858184,749.6953846153831,6.307692307692308,0,32.0,0,Beddoes Removals And Stotage,Beddoes removals and stotage.json,1,True,False,0.5633270619341005,0.43667293806589946,1
83.24,158663.0,0,0.0,-0.129,3.35,0.4323985391206356,-0.3398899038650643,3945.109230769228,1.1538461538461535,12,62.0,0,Bedew Skin Ltd,Bedew Skin Ltd.json,0,True,False,0.6632883419843164,0.3367116580156836,1
86.74,85090.0,0,0.0,-0.156,50.0,0.5541851282625384,0.532177271753543,865.2038461538475,4.923076923076923,1,24.0,0,Beforethefall,Beforethefall.json,0,True,False,0.1963157414030836,0.8036842585969164,0
72.11,139303.0,0,0.0,-0.001,50.0,0.3925101613270834,-0.2270149346552343,839.9730769230769,0.4615384615384615,0,30.0,0,Besachkarma Limited,Besachkarma Limited.json,0,True,False,0.4737979546278087,0.5262020453721913,1
79.57,84152.0,0,0.0,-0.013,50.0,0.7251899463511297,-0.7774601637868616,2430.768461538473,0.0,0,108.0,0,Beyond Social Media (Uk) Ltd,Beyond Social Media (UK) Ltd.json,0,True,False,0.08877810153359181,0.9112218984664082,1
50.0,122517.0,0,0.0,-0.042,50.0,0.1944281781830232,-0.0516981372283775,1453.9999999999968,0.0,25,12.0,0,Blackfen Food Ltd,BLACKFEN FOOD LTD.json,1,True,False,0.9413942700071619,0.058605729992838085,0
85.38,13440.0,0,0.0,-1.0,1.13,0.5669177343327809,-0.1137105056498478,35489.76076923077,0.0,0,22.0,0,Blisshealth Concepts Limited,Blisshealth Concepts Limited.json,0,True,False,0.6549504311848275,0.34504956881517246,1
79.62,55289.0,0,0.0,0.056,50.0,1.0445596362897058,12.965956889995068,465.14333333333343,17.833333333333332,0,29.0,0,Blossom Salon Ltd,BLOSSOM SALON LTD.json,0,True,False,0.008198413711950478,0.9918015862880495,1
79.53,205965.0,0,0.0,0.017,10.63,0.3680965874460278,-0.1000442030725884,1758.8184615384662,0.7692307692307693,13,68.0,0,Boiler Solutions Cover Uk,Boiler Solutions Cover UK.json,0,True,False,0.7372566671061559,0.2627433328938441,1
50.0,164943.0,0,0.0,-0.039,13.3,0.9472090071595564,-0.4403032707148048,15071.66846153846,0.3846153846153846,0,116.0,0,Bottom Line Consultants Ltd,Bottom Line Consultants Ltd.json,0,True,False,0.10245916766491109,0.8975408323350889,0
79.23,155142.0,0,0.0,-0.087,46.67,0.5941896883300027,0.1333760770806272,3110.5492307692334,0.0,0,27.0,0,Bramble And Willow Ltd,Bramble and Willow Ltd.json,0,True,False,0.18460327180926844,0.8153967281907315,0
75.94,324953.0,0,0.0,-0.002,34.13,0.5225444484436037,1.3107439498784956,1030.891000000002,0.1,2,13.0,0,Brazilian Cleaning Essential Ltd,Brazilian cleaning essential ltd.json,0,True,False,0.30853455600930124,0.6914654439906988,1
83.89,70884.0,0,0.0,0.075,8.84,0.1260170140154957,-0.1351164952330495,843.6849999999995,2.5,0,262.0,0,Brookhouse Hypnotherapy Ltd,Brookhouse Hypnotherapy Ltd.json,1,True,False,0.908061726318446,0.09193827368155405,0
50.0,78668.0,0,0.0,-0.172,50.0,0.5814632112082738,1.5206577959730447,1893.4550000000004,0.0,0,22.0,0,Btwbtw Ltd,BTWBTW Ltd.json,0,True,False,0.292595257836369,0.7074047421636309,1
67.56,134713.0,0,0.0,-0.029,50.0,0.3792577124142455,-0.0023919760980312,545.2292307692321,2.230769230769231,0,33.0,0,Bulgarian Food Pirin Ltd,Bulgarian Food Pirin Ltd.json,0,True,False,0.52682577867419,0.47317422132581,1
81.55,114758.0,0,0.0,-0.542,18.14,0.4327952065015605,-0.334724930149012,47918.82461538445,0.0,0,123.0,0,Bunker Publishing,Bunker Publishing.json,0,True,False,0.8826547471502546,0.1173452528497454,1
92.54,44295.0,0,0.0,-0.218,6.63,0.597483526559767,-0.4452193291402156,1645.4970000000037,0.0,0,26.0,0,Cakes By Aleina Ltd,Cakes by Aleina Ltd.json,0,True,False,0.20259926968185388,0.7974007303181461,1
71.77,13833.0,0,0.0,0.362,14.21,0.4926050351076392,1.9021680874230624,1934.6775,0.0,0,49.0,0,Canny Fast Car Solutions Ltd,Canny fast car solutions Ltd.json,0,True,False,0.38544355544894837,0.6145564445510516,1
82.21,31391.0,0,0.0,-0.067,12.56,0.3644511040952781,-0.4132214860064658,2545.222,2.4,0,30.0,0,Cds Wholesale Limited,CDS Wholesale Limited.json,0,True,False,0.5985315299458029,0.40146847005419706,1
68.44,89072.0,0,0.0,-0.075,41.38,1.0018926191766646,7.676375773047301,783.0584615384639,5.846153846153846,0,34.0,0,Cellor Shades,Cellor Shades.json,0,True,False,0.01559958506652121,0.9844004149334787,1
88.44,66278.0,0,0.0,-0.198,23.92,0.3723144057736934,0.1955000868615071,856.5069230769229,0.6153846153846154,0,73.0,0,Cetin Barber Beauty Ltd,Cetin barber beauty ltd.json,0,True,False,0.5181019569702404,0.4818980430297596,1
72.27,247354.0,0,0.0,-1.0,3.78,0.7824426418004058,-0.6937211422909154,3903.9400000000014,2.1538461538461537,0,121.0,0,Champagne One Ltd,champagne one ltd.json,0,True,False,0.17108601653913855,0.8289139834608614,1
75.56,346957.0,0,0.0,0.396,1.79,0.3209323846108828,0.298645682839573,7678.15076923077,1.1538461538461535,3,22.0,0,Cheers&Chill Limited,CHEERS&CHILL LIMITED.json,0,True,False,0.7724904787724665,0.22750952122753354,1
72.16,213798.0,0,0.0,0.006,50.0,0.3673739672041101,-0.0878919749247893,8466.174999999997,0.0,0,15.0,0,Chilli Too Limited,chilli too limited.json,0,True,False,0.5894557528207169,0.41054424717928306,1
86.98,117255.0,0,0.0,-0.01,6.36,0.4789126780165219,0.1338190483305368,731.6253846153847,0.3846153846153846,0,38.0,0,Class Barber Sw Ltd,Class barber sw Ltd.json,1,True,False,0.37634798626208515,0.6236520137379149,0
76.93,359276.0,0,0.0,0.003,37.53,0.4227334716854433,0.3767318896386027,9280.431538461526,1.2307692307692308,0,41.0,0,Cleaner Than Ever Norbury Ltd,Cleaner Than Ever Norbury Ltd.json,0,True,False,0.5389535225535831,0.4610464774464169,1
73.86,226389.0,0,0.0,-0.148,50.0,0.8590162572101689,0.4637816969743363,1003.9057142857132,0.0,0,27.0,0,Coreerp Solutions,CoreERP Solutions.json,0,True,False,0.0372620881191112,0.9627379118808888,1
82.64,78456.0,0,0.0,0.051,21.25,0.4443006051699546,-0.0114842899684967,402.5475000000004,0.125,0,28.0,0,Creative Plus Media Ltd,Creative Plus Media Ltd.json,0,True,False,0.3989644195038227,0.6010355804961773,1
86.9,165051.0,0,0.0,-0.014,5.53,0.5558121990741333,1.2942154817906388,3427.5092307692294,1.4615384615384617,0,34.0,0,Cs Sport,CS Sport.json,0,True,False,0.2877557745554956,0.7122442254445044,0
62.15,58292.0,0,0.0,-0.009,50.0,1.563763333480816,-0.3314306489115304,31.66100000000132,16.6,0,15.0,0,Custom Car Paint Ltd,Custom Car Paint LTD.json,0,True,False,0.000499710910160808,0.9995002890898392,1
87.49,21661.0,0,0.0,0.359,50.0,0.4766178482818873,-0.3108004095666407,1210.864999999999,0.0,0,65.0,0,D&C Couriers Limited,D&C Couriers Limited.json,0,True,False,0.2540636746236845,0.7459363253763155,1
75.91,4171.0,0,0.0,-1.0,1.18,0.5256681212303049,-0.6890989120312798,164.93500000000026,1.0,0,32.0,0,Data4Est Ltd,Data4est Ltd.json,0,True,False,0.42995407101617844,0.5700459289838216,1
50.0,53649.0,0,0.0,-0.177,26.45,0.5380436419417725,-0.0083254025145,2176.7900000000013,0.0,0,13.0,0,Davaro Limited,Davaro limited.json,0,True,False,0.43105671911652294,0.5689432808834771,1
50.0,22177.0,0,0.0,0.013,50.0,0.3375281276530552,0.225920271204055,441.0315384615385,0.6923076923076923,9,78.0,0,Deli Ice Limited,Deli Ice Limited.json,0,True,False,0.7608234154491345,0.23917658455086555,1
58.22,103698.0,0,0.0,-0.04,16.58,0.49827894650892,-0.2189682614347965,-416.4100000000016,9.307692307692308,0,25.0,0,Deluxe Lounge,Deluxe Lounge.json,0,True,False,0.49304002912324,0.50695997087676,1
87.2,19033.0,0,0.0,-0.035,24.09,0.5878182000049471,-0.2421258000668328,632.7714285714288,9.0,0,12.0,0,Diva Hair Studio Ltd,Diva Hair Studio Ltd.json,0,True,False,0.2019684253803408,0.7980315746196592,1
71.75,104616.0,0,0.0,0.11,2.98,0.264978790156017,0.0199409658123515,2955.6807692307493,4.230769230769231,0,139.0,0,Dlc Lighting Ltd,DLC Lighting Ltd.json,0,True,False,0.8325168709753971,0.16748312902460294,1
89.9,15502.0,0,0.0,-0.338,21.37,0.7463855613488415,1.264574035185409,844.2933333333337,2.4444444444444446,0,13.0,0,Dottie Dances Ltd,Dottie dances ltd.json,0,True,False,0.07393709144845703,0.9260629085515429,1
92.65,47741.0,0,0.0,-0.819,1.61,0.4294793875800989,0.9437070184442684,27538.76,0.0,0,131.0,0,Drillskillz Consults Limited,Drillskillz Consults Limited.json,0,True,False,0.7656355216261419,0.2343644783738581,1
76.53,4579.0,0,0.0,-0.798,50.0,0.774927046147385,-0.8731931239984465,2151.845,2.0,0,28.0,0,Dts Materials Ltd,DTS Materials Ltd.json,0,True,False,0.07469998451480621,0.9253000154851938,0
70.94,90235.0,0,0.0,-0.062,50.0,0.4251294754856135,0.4680306629902261,921.4023076923075,4.307692307692308,0,102.0,0,Due Auto Motive Ltd,Due Auto Motive LTD.json,0,True,False,0.46701102659960847,0.5329889734003915,1
69.48,51032.0,0,0.0,0.12,13.15,1.0611832974438642,8.501958954489256,1103.627142857143,2.7142857142857144,0,13.0,0,Dybo Travel Limited,Dybo Travel Limited.json,0,True,False,0.012272388295399174,0.9877276117046008,0
72.86,29214.0,0,0.0,0.097,5.04,0.6202332499725323,-0.6346953906572713,1751.793750000001,1.25,0,30.0,0,Elar One Ltd,Elar One Ltd.json,0,True,False,0.2462305224083367,0.7537694775916632,1
60.96,85919.0,0,0.0,-0.032,50.0,0.6622939614274972,1.9943676405525024,-444.2307692307696,13.153846153846152,0,26.0,0,Ellevate Limited,Ellevate Limited.json,0,True,False,0.16845540154914213,0.8315445984508578,0
92.64,61465.0,0,0.0,-0.9,12.66,0.9344681019709972,0.7609477910971891,6066.451428571422,0.0,0,23.0,0,Elm Pub Group Ltd Ta As The Bull Inn,Elm Pub Group Ltd TA As The Bull Inn.json,0,True,False,0.03273678236559185,0.9672632176344081,1
85.23,2132.0,0,0.0,-1.0,8.0,0.979150773392494,-0.9894655693301384,327.6699999999999,1.0,0,181.0,0,Elpromotions Limited,Elpromotions Limited.json,0,True,False,0.03311131278457347,0.9668886872154265,0
88.02,207714.0,0,0.0,0.177,5.37,0.366115858102245,-0.1460532001566953,-91.91615384615608,18.46153846153846,0,86.0,0,Els Management Ltd,Els Management Ltd.json,0,True,False,0.637628695153687,0.36237130484631297,1
76.71,1156.0,0,0.0,-1.0,4.93,0.5,0.0,2401.7200000000007,0.0,0,59.0,0,Elsco Private Limited,Elsco Private Limited.json,1,True,False,0.4823966259613025,0.5176033740386975,1
90.31,296177.0,0,0.0,0.014,19.51,0.5184252150659817,0.2398748622654957,2374.742307692309,0.0,4,20.0,0,Emp Motors Ltd,EMP MOTORS LTD.json,0,True,False,0.31892771891627214,0.6810722810837279,1
50.0,26807.0,0,0.0,0.041,50.0,0.828109685279256,-0.2619433561417064,797.726363636364,0.0,0,37.0,0,Erfan Carpet,Erfan Carpet.json,0,True,False,0.06963900675615724,0.9303609932438428,0
81.87,93152.0,0,0.0,0.034,17.63,0.6959872041069576,-0.0268568340510673,989.4576923076944,5.846153846153846,0,29.0,0,Faith & Love Nursery Ltd,Faith & Love nursery Ltd.json,0,True,False,0.1278376928531381,0.8721623071468619,0
88.61,81300.0,0,0.0,0.047,21.72,0.8055819863060738,2.863390698667081,1225.8099999999974,0.6923076923076923,0,16.0,0,Farm To Fridge Ltd,Farm to Fridge Ltd.json,0,True,False,0.04579440515514443,0.9542055948448556,1
84.07,6955.0,0,0.0,-0.167,2.99,0.8062219351839411,-0.4524497260280244,178.0969230769231,3.769230769230769,0,30.0,0,Flight Training Essex Ltd,Flight Training Essex ltd.json,0,True,False,0.07151106351235109,0.928488936487649,1
76.78,52044.0,0,0.0,-0.148,50.0,1.5435423536660755,-0.8493093443829267,12033.428000000018,0.0,0,18.0,0,Foolgood Salons Ltd,Foolgood Salons Ltd.json,0,True,False,0.0005470227455475062,0.9994529772544525,1
87.68,64268.0,0,0.0,-0.053,13.8,0.3596591555615675,0.1023021793396299,2352.990000000006,0.3076923076923077,0,103.0,0,Forty3 Media,Forty3 Media.json,0,True,False,0.5900283672645859,0.40997163273541415,1
66.59,454931.0,0,0.0,-0.035,9.81,0.3735481817178682,0.2726617618690908,749.2692307692331,10.846153846153848,0,36.0,0,Four Paws Walking And Training Ltd,Four Paws Walking and Training Ltd.json,0,True,False,0.7077189803207309,0.2922810196792691,0
79.23,10157.0,0,0.0,0.253,10.0,0.8508139141117823,11.40607596273128,1335.745,2.5,0,93.0,0,Four The Willows Ltd,Four the Willows Ltd.json,0,True,False,0.041664401836439366,0.9583355981635606,1
84.69,6956.0,0,0.0,-1.0,9.13,0.7916852541463233,-0.8837325108460908,976.3650000000008,0.0,0,107.0,0,French Sole Ltd,French Sole Ltd.json,0,True,False,0.09779532170844228,0.9022046782915577,1
62.58,221934.0,0,0.0,0.0444987595734746,50.0,0.8503927545077263,2.5922618660670955,7091.809999999997,0.3846153846153846,0,25.0,0,Fs Fashionista Ltd,FS Fashionista Ltd.json,0,True,False,0.05745985313592547,0.9425401468640745,1
65.99,548010.0,0,0.0,0.002,10.83,0.5620648982977904,0.7728613879371982,21058.059999999998,3.769230769230769,0,34.0,0,Ft Fitness Ltd,FT Fitness LTD.json,0,True,False,0.5832455776892478,0.4167544223107522,1
77.97,82097.0,0,0.0,0.208,4.73,2.3842396160717767,-0.87354691136914,3701.931538461523,0.0,2,23.0,0,Furfamilyfair Ltd,Furfamilyfair Ltd.json,0,True,False,2.245161608029127e-06,0.9999977548383919,1
91.7,75177.0,0,0.0,-0.719,1.76,0.1336631784220214,0.0685221391988116,139.91750000000002,15.333333333333334,0,85.0,0,Fusionprint Uk Ltd,FusionPrint UK Ltd.json,0,True,False,0.9044436662851508,0.09555633371484917,1
90.5,114705.0,0,0.0,-0.313,28.69,0.4763755531728411,0.2912386150578018,740.9841666666653,13.5,1,40.0,0,Future Analytics Ltd,Future Analytics Ltd.json,0,True,False,0.3780870111878638,0.6219129888121362,1
81.34,153997.0,0,0.0,0.097,10.68,0.7765808507621081,1.044217287837787,1013.7938461538424,7.538461538461538,0,49.0,0,Fylde Conservation Ltd,Fylde Conservation Ltd.json,0,True,False,0.08815519200464311,0.9118448079953569,0
87.39,18169.0,0,0.0,-0.405,16.78,0.8261639812164872,0.2965024756471665,-118.601818181818,14.909090909090908,13,24.0,0,Gas Records,Gas Records.json,0,True,False,0.10170169101522426,0.8982983089847757,1
75.24,434810.0,0,0.0,0.023,10.69,0.5236302211155728,1.2771022078338767,403.0030769230759,8.307692307692308,0,73.0,0,Gc Bike Repairs Ltd,GC Bike Repairs Ltd.json,0,True,False,0.40749100083500767,0.5925089991649923,1
88.96,402811.0,0,0.0,-0.107,33.89,0.2458135068908577,0.2715865471870269,3198.4111111111106,0.1111111111111111,17,12.0,0,Gc Couture Ltd,GC COUTURE LTD.json,1,True,False,0.8287186050264146,0.1712813949735854,1
48.69,45786.0,0,0.0,-0.232,50.0,0.5437059465530054,1.0218891227832392,-463.3192307692312,22.692307692307693,0,30.0,0,Gem Drycleaning & Tailoring Services Ltd,Gem drycleaning & tailoring services ltd.json,0,True,False,0.4267008117057635,0.5732991882942364,0
87.98,122472.0,0,0.0,-0.168,24.69,0.9039129568558468,0.7037731109473074,379.4800000000005,0.0909090909090909,0,31.0,0,Get Outside Events Limited,Get Outside Events Limited.json,0,True,False,0.026193136787630033,0.97380686321237,1
83.49,199123.0,0,0.0,0.027,6.76,0.6742345716198249,-0.1638884168106822,-4459.850769230782,21.07692307692308,0,151.0,0,Go Commercial Finance Ltd,Go Commercial Finance Ltd.json,0,True,False,0.1940785217813533,0.8059214782186467,1
81.57,1339581.0,0,0.0,-0.012,7.25,0.2670369978041998,0.3570524013181415,64959.87615384623,0.0769230769230769,0,88.0,0,Golden Triangle Financial Services Ltd,Golden Triangle Financial Services Ltd.json,1,True,False,0.9836994802682022,0.016300519731797802,1
92.62,39560.0,0,0.0,0.5,2.26,0.5,0.0,9031.910000000002,4.0,0,294.0,0,Gozone Care Ltd,Gozone Care Ltd.json,1,True,False,0.4847410029708492,0.5152589970291508,1
68.32,160107.0,0,0.0,-0.181,14.59,0.3757984494255806,-0.0370538911373653,-850.59384615385,15.307692307692308,1,34.0,0,Grazka Limited,GRAZKA LIMITED.json,0,True,False,0.6862960919646206,0.3137039080353794,1
54.48,23263.0,0,0.0,0.012,50.0,0.5806349128569487,0.0549231574624249,648.0616666666666,0.0,0,19.0,0,Green Future Search Lab,Green Future Search Lab.json,0,True,False,0.25747642208765575,0.7425235779123442,1
74.69,82692.0,0,0.0,-0.166,39.1,0.5005809413684635,1.274828351068991,-174.03428571428532,25.714285714285715,2,15.0,0,Greenlight Digital,greenlight digital.json,0,True,False,0.4145016980470362,0.5854983019529638,1
72.47,73999.0,0,0.0,0.0,10.0,0.3805247345180456,-0.0202950351270512,100.03999999999998,0.0,0,32.0,0,Greensec Limited,GreenSec Limited.json,0,True,False,0.595196943326114,0.40480305667388605,1
85.02,73999.0,0,0.0,0.0,10.0,0.3805247345180456,-0.0202950351270512,100.03999999999998,0.0,0,83.0,0,Gwynne And Hhyde Plumbing And Heating Ltd,Gwynne and HHyde Plumbing and Heating Ltd.json,0,True,False,0.5471582618940068,0.45284173810599315,1
78.08,42247.0,0,0.0,-0.08,46.38,0.5138515780163514,-0.3764333916501666,208.07222222222177,7.444444444444445,0,58.0,0,Habitat Music Studios Ltd,Habitat music studios ltd.json,0,True,False,0.2925078558848927,0.7074921441151073,1
84.45,167414.0,0,0.0,0.068,2.82,0.3094863731051536,-0.0615349023725785,4226.769999999998,1.4615384615384617,0,94.0,0,Hair And Beauty Palace Ventures Limited,Hair and Beauty Palace Ventures Limited.json,1,True,False,0.7286847315841966,0.27131526841580345,0
50.0,183496.0,0,0.0,0.232,3.23,0.366203260626266,0.0118168870920436,160.36076923076487,9.615384615384617,1,213.0,0,Hans Lec Design,Hans Lec Design.json,0,True,False,0.8215041951926604,0.17849580480733962,1
81.95,49089.0,0,0.0,-0.031,50.0,0.3019151739050096,0.2525729542723232,82.3700000000022,1.6923076923076923,0,24.0,0,Hardman Fitness Ltd,Hardman Fitness LTD.json,1,True,False,0.5587595639050175,0.44124043609498254,1
50.0,57975.0,0,0.0,0.012,50.0,0.6931137701046002,1.08925644506813,1019.264,7.2,13,51.0,0,Harley Street Hair Transplants,Harley Street Hair Transplants.json,0,True,False,0.2690842192199877,0.7309157807800123,1
54.98,17594.0,0,0.0,0.018,50.0,1.5658638094185873,7.813940375167484,124.3337500000002,1.0,0,28.0,0,Hashmis And Bukharis Ltd,Hashmis and Bukharis Ltd.json,0,True,False,0.00036409202384578786,0.9996359079761542,1
78.95,272689.0,0,0.0,-0.057,50.0,0.3055493057154783,0.1672474783537125,4599.519230769232,0.1538461538461538,9,25.0,0,Haus Of Sass Limited By Stephanie Limited,Haus of sass limited by Stephanie limited.json,1,True,False,0.7102169722305333,0.28978302776946674,1
68.87,34027.0,0,0.0,0.091,15.65,0.4663350059394464,-0.6360552043708136,4751.150000000001,0.5,0,9.0,0,Havelock Group Ltd Ta New Longcar,Havelock Group Ltd TA New Longcar.json,0,True,False,0.49060358971922313,0.5093964102807769,1
83.82,617302.0,0,0.0,-0.05,1.62,0.454048620692977,0.0167905388116375,18886.760000000017,3.615384615384616,177,91.0,0,Heart Of The Home Interiors,Heart of the home interiors.json,0,True,False,0.9997650539115996,0.00023494608840035625,0
82.21,10062.0,0,0.0,-0.017,28.75,0.9716911959241368,-0.9856423743563988,445.98999999999967,2.0,0,40.0,0,Hemming Logistics Ltd,Hemming Logistics Ltd.json,0,True,False,0.018485327447751488,0.9815146725522486,0
50.0,54797.0,0,0.0,0.079,10.0,0.2173070943592801,0.0393244330619413,1326.7599999999995,8.153846153846153,0,85.0,0,Herne Hill Dry Cleaners Limited,HERNE HILL DRY CLEANERS LIMITED.json,1,True,False,0.9027217652158352,0.09727823478416475,1
50.0,10062.0,0,0.0,-0.017,28.75,0.9716911959241368,-0.9856423743563988,445.98999999999967,2.0,0,33.0,0,Hewitt And Hyland Leisure Ltd,Hewitt and Hyland Leisure Ltd.json,0,True,False,0.036731204610241555,0.9632687953897584,1
86.92,56260.0,0,0.0,-0.072,12.73,0.4652683985520988,-0.3660205262684133,241.10769230769296,8.153846153846153,0,42.0,0,Hidden Pretty Gifts Ltd,Hidden Pretty Gifts Ltd.json,0,True,False,0.4102646019429349,0.5897353980570651,1
84.07,88654.0,0,0.0,-0.011,50.0,0.371521004455446,-0.0677293883284186,-306.17692307692346,16.615384615384617,0,44.0,0,House Of Mystery(1),House of Mystery(1).json,1,True,False,0.4980096098465322,0.5019903901534678,1
84.07,88654.0,0,0.0,-0.011,50.0,0.371521004455446,-0.0677293883284186,-306.17692307692346,16.615384615384617,0,44.0,0,House Of Mystery,House of Mystery.json,1,True,False,0.4980096098465322,0.5019903901534678,1
80.09,990224.0,0,0.0,0.008,31.0,0.2380755035877865,0.0353277131569039,-4384.9423076923085,23.692307692307693,0,22.0,0,Hsids,HSIDS.json,1,True,False,0.7967221265661696,0.2032778734338304,0
90.68,29733.0,0,0.0,-0.169,50.0,0.5371962950292548,-0.5878161551600931,-4049.2633333333342,12.0,0,32.0,0,Humbleegg Ltd,HumbleEgg Ltd.json,0,True,False,0.18504716568072324,0.8149528343192768,1
79.16,1367755.0,0,0.0,0.006,12.96,0.3779815233289689,0.2519523710935255,-19021.67692307684,21.615384615384617,0,77.0,0,Hursley Childcare Ltd,Hursley Childcare Ltd.json,0,True,False,0.5527078033762757,0.4472921966237243,0
77.2,53597.0,0,0.0,-0.088,50.0,1.5816390948522705,3.331520905295577,688.818181818182,0.0,2,32.0,0,Hussains Leicester Ltd(1),Hussains Leicester Ltd(1).json,0,True,False,0.00025781111239644717,0.9997421888876036,1
77.2,53597.0,0,0.0,-0.088,50.0,1.5816390948522705,3.331520905295577,688.818181818182,0.0,2,32.0,0,Hussains Leicester Ltd,Hussains Leicester Ltd.json,0,True,False,0.00025781111239644717,0.9997421888876036,1
82.01,312389.0,0,0.0,-0.102,2.28,0.6805734050114581,-0.45728148598188,-7730.010000000014,17.153846153846153,0,96.0,0,Ibbmedialtd,IBBmedialtd.json,0,True,False,0.1688412507440674,0.8311587492559326,1
88.79,110623.0,0,0.0,-0.07,11.45,0.5513805614073031,0.235485341284838,296.185555555555,0.0,0,11.0,0,Ings Pet Store & Grooming Ltd,INGS PET STORE & GROOMING LTD.json,0,True,False,0.2401782306971161,0.7598217693028839,1
82.98,2653.0,0,0.0,-0.562,1.45,0.4344689773393099,-0.6057558360657951,2058.75,0.0,0,45.0,0,Ivy Aesthetic Clinic Academy Ltd,Ivy Aesthetic Clinic Academy Ltd.json,1,True,False,0.5340584639218902,0.46594153607810984,1
68.04,11348.0,0,0.0,0.001,10.0,0.5197529463972455,1.0045951035781544,886.116,0.0,1,28.0,0,Jay Heath Ltd,Jay Heath Ltd.json,0,True,False,0.3936113321489553,0.6063886678510447,1
