pdf_file,matched_company,match_score,match_strategy,business_ccj,text_backend,error
GOZONE_CARE_LIMITED-capital_report-2024-03-26.pdf,Gozone Care Ltd,78.57142857142857,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GREENFUTURE_SEARCH_LAB_LTD-capital_report-2024-06-28 (1).pdf,greenFuture search lab,90.9090909090909,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GREENSEC_LIMITED-capital_report-2024-07-02.pdf,GreenSec limited,81.81818181818181,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
GWYNNE_AND_HYDE_PLUMBING__HEATING_LIMITED-capital_report-2024-03-25.pdf,Gwynne and hyde plumbing and heating ltd,77.33333333333333,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HAIR_AND_BEAUTY_PALACE_VENTURES_LIMITED-capital_report-2024-11-15.pdf,Hair and beauty palace ventures limited,82.35294117647058,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HAIRDRESSING_STATION_LTD-capital_report-2024-04-23.pdf,+234,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HANSLEC_DESIGN_LTD-capital_report-2024-06-06.pdf,Hans-lec design ltd,86.48648648648648,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HANSLEC_DESIGN_LTD-capital_report-2024-06-27(1).pdf,Hans-lec design ltd,86.48648648648648,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HANSLEC_DESIGN_LTD-capital_report-2024-06-27.pdf,Hans-lec design ltd,86.48648648648648,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HANSLEC_DESIGN_LTD-capital_report-2024-07-31.pdf,Hans-lec design ltd,86.48648648648648,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HAPPY_TRAVEL_LIMITED-capital_report-2025-04-10(1).pdf,tag,66.66666666666667,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HAPPY_TRAVEL_LIMITED-capital_report-2025-04-10.pdf,tag,66.66666666666667,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HARLEY_STREET_HAIR_TRANSPLANTS_LTD-capital_report-2024-03-12.pdf,Harley Street Hair Transplants,90.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HAVEN_COFFEE_LIMITED-capital_report-2024-05-31.pdf,HAVEN Coffee,91.66666666666666,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HB_ONLINE_LIMITED-capital_report-2024-06-10.pdf,HB Online Limited,75.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HEMMING_LOGISTICS_LTD-capital_report-2024-07-03.pdf,Hemming logistics ltd,90.47619047619048,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HEWITT_AND_HYLAND_LEISURE_LTD-capital_report-2024-07-04.pdf,HEWITT AND HYLAND LEISURE LIMITED,86.20689655172413,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HK_MEDICAL_SERVICES_LTD-capital_report-2024-07-04.pdf,HK Medical Services Ltd,86.95652173913044,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HOUSE_OF_MYSTERY_LTD-capital_report-2024-09-23.pdf,House of Mystery,87.5,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HUMBLEEGG_LTD-capital_report-2024-07-04.pdf,HumbleEgg Ltd,92.3076923076923,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HURSLEY_CHILDCARE_HUB_LTD-capital_report-2024-07-11(1).pdf,Hursley childcare hub Ltd,88.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HURSLEY_CHILDCARE_HUB_LTD-capital_report-2024-07-11.pdf,Hursley childcare hub Ltd,88.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HUSSAINS_LEICESTER_LTD-capital_report-2024-09-11(1).pdf,Hussains Leicester ltd,90.9090909090909,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
HUSSAINS_LEICESTER_LTD-capital_report-2024-09-11.pdf,Hussains Leicester ltd,90.9090909090909,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
IBB_MEDIA_LIMITED-capital_report-2025-03-19.pdf,IBB Media Ltd,75.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
ICRASH_MOBILES_LTD-capital_report-2025-02-14.pdf,tag,66.66666666666667,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
IFRACTURE_LTD-capital_report-2025-04-07.pdf,Ifracture Ltd,92.3076923076923,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
INFLATABLE_EVENTS_LTD-capital_report-2024-05-13.pdf,Inflatable Events LTD,90.47619047619048,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
INITIATE_THEATRE_LTD-capital_report-2024-08-16.pdf,Initiate Theatre,93.75,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
IRRESISTIBLE_LTD-capital_report-2024-07-04.pdf,Irresistible Ltd,93.75,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
IRRESISTIBLE_LTD-capital_report-2024-07-31.pdf,Irresistible Ltd,93.75,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
IVY_AESTHETIC_CLINIC__ACADEMY_LTD-capital_report-2024-03-06.pdf,Ivy aesthetic clinic & academy ltd,83.5820895522388,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
J_LOAD_INC_LIMITED-capital_report-2025-04-30(1).pdf,J load inc Ltd,69.23076923076923,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
J_LOAD_INC_LIMITED-capital_report-2025-04-30.pdf,J load inc Ltd,69.23076923076923,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
JAR_ACCOUNTS_LIMITED-capital_report-2024-05-02.pdf,Jar accounts limited,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
JAY_HEATH_LTD-capital_report-2024-07-04.pdf,Jay heath ltd,84.61538461538461,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
JB_BARS_LIMITED-capital_report-2024-02-29.pdf,Jb bars ltd,70.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
JEMARK_LTD-capital_report-2024-04-30.pdf,Jemark Ltd,90.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
JILANI_TRADES_LTD-capital_report-2024-05-14.pdf,JILANI TRADES LTD,88.23529411764706,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
JONS_CIRCLE_LTD-capital_report-2024-07-04.pdf,Jon's Circle ltd,83.87096774193549,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
KETCO_DIRECT_LIMITED-capital_report-2024-07-04.pdf,Ketco Direct Limited,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
KIDS_TECH_COMPANY_LTD-capital_report-2024-07-04.pdf,Kids Tech Company Ltd,71.42857142857143,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
KING_OF_STEEL_MEDIA_LTD-capital_report-2024-06-03.pdf,+234,66.66666666666667,partial_ratio_duplicate_lower_confidence,False,none,Matched company already has a higher-confidence PDF; not applied
KITTYKOBE_LIMITED-capital_report-2024-06-12.pdf,kitty&kobe limited,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
KITTYKOBE_LIMITED-capital_report-2024-07-04.pdf,kitty&kobe limited,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
KRAFTY_DESIGNS_4_YOU_LIMITED-capital_report-2024-03-25.pdf,Krafty Designs 4 You Limited,78.26086956521739,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
KUFF_SERVICES_LTD-capital_report-2024-07-04.pdf,Kuff Services Limited,88.23529411764706,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
LA_LATINA_BUSTAURANTE_LTD-capital_report-2024-04-26.pdf,La Latina,88.88888888888889,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
LAVIDABEDS_LIMITED-capital_report-2024-05-31.pdf,Lavidabeds limited,84.61538461538461,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
LIME_SERVICES_GROUP_LTD-capital_report-2024-08-28.pdf,Lime Services Group Ltd,86.95652173913044,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
LION_PREPPED_LIMITED-capital_report-2024-05-14 (1).pdf,+234,66.66666666666667,partial_ratio_duplicate_lower_confidence,False,none,Matched company already has a higher-confidence PDF; not applied
LITTLE_EINSTEINS_DAY_CARE_LTD-capital_report-2024-07-04.pdf,+234,66.66666666666667,partial_ratio_duplicate_lower_confidence,False,none,Matched company already has a higher-confidence PDF; not applied
LJR_GROUP_SERVICES_LIMITED-capital_report-2025-04-30(1).pdf,LJR Group Services Limited,80.95238095238095,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
LJR_GROUP_SERVICES_LIMITED-capital_report-2025-04-30.pdf,LJR Group Services Limited,80.95238095238095,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
LONDON_RECRUITING_LTD-capital_report-2024-09-19.pdf,london recruiting,94.11764705882352,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
LONDON21_LTD-capital_report-2024-06-24.pdf,London21 LTD,91.66666666666666,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
LOPEZ_PLANT_HIRE_LTD-capital_report-2024-07-04.pdf,Lopez plant hire ltd,85.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
LUENIRE_LTD-capital_report-2024-08-06.pdf,Luenire,100.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
LUMI_SKN_LTD-capital_report-2024-03-11.pdf,Lumi SKN ltd,83.33333333333334,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MADE_IN_CAMDEN_CIC-capital_report-2024-07-04.pdf,Made in Camden CIC,83.33333333333334,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MADE_THIS_FOR_YOU_LTD-capital_report-2024-08-23.pdf,made this for you ltd,80.95238095238095,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MADESTAYS_LIMITED-capital_report-2024-11-22.pdf,+234,66.66666666666667,partial_ratio_duplicate_lower_confidence,False,none,Matched company already has a higher-confidence PDF; not applied
MADINSKA__CO_LTD-capital_report-2024-08-27.pdf,MADINSKA & CO LTD,78.78787878787878,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MADINSKA__CO_LTD-capital_report-2024-09-06.pdf,MADINSKA & CO LTD,78.78787878787878,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MAJ_TRADE_LTD-capital_report-2024-07-04.pdf,MAJ TRADE LTD,84.61538461538461,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MAKARTY_LIMITED-capital_report-2025-04-22(1).pdf,MAKARTY LIMITED,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MAKARTY_LIMITED-capital_report-2025-04-22.pdf,MAKARTY LIMITED,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MANZIL_PROPERTY_MANAGEMENT_LIMITED-capital_report-2024-07-04.pdf,Manzil Property Management,92.3076923076923,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MARIGOLD_CHARMS_LIMITED-capital_report-2024-05-28.pdf,Marigold Charms,93.33333333333333,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MARK_TERY_CONSTRUCTION_LTD-capital_report-2024-07-04.pdf,MARK TERY CONSTRUCTION LTD,88.46153846153845,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MARVEL_HEATING__RENEWABLE_ENERGY_LTD-capital_report-2024-07-19.pdf,Marvel Heating & Renewable Energy Ltd,84.93150684931507,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MARVELLOUS_BRANDS_LTD-capital_report-2024-07-24.pdf,Marvellous glow,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MARVELLOUS_GLOW_LTD-capital_report-2024-07-04.pdf,Marvellous glow,93.33333333333333,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MARVELLOUS_GLOW_LTD-capital_report-2024-07-24.pdf,Marvellous glow,93.33333333333333,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MATCHESTALENT_LTD-capital_report-2024-09-03.pdf,Witches Tea,70.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MAYFAIR_ONLINE_GROUP_LTD-capital_report-2024-05-10.pdf,mayfair online group,90.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MBRB_LIMITED-capital_report-2024-08-16.pdf,MBRB Limited,71.42857142857143,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MCKAT_MAGIC_MASALA_PVT_LTD-capital_report-2024-09-02.pdf,Mckat Magic Masala Pvt Ltd,84.61538461538461,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MECN_MARKETING_LIMITED-capital_report-2024-04-15.pdf,Mecn Marketing Limited,82.35294117647058,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MELIS_LANDSCAPING_LTD-capital_report-2024-06-25.pdf,Meli's landscaping LTD,88.37209302325581,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MH_HOME_RENOVATIONS_LTD-capital_report-2024-03-21.pdf,Mh home renovations ltd,86.95652173913044,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MICHELREYNOLDS_AGENCY_LTD-capital_report-2024-05-13.pdf,Michel-Reynolds Agency LTD,90.19607843137256,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MICHELREYNOLDS_AGENCY_LTD-capital_report-2024-11-26.pdf,Michel-Reynolds Agency LTD,90.19607843137256,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MIKAIEL_LIMITED-capital_report-2024-09-04.pdf,mikaiel limited,80.0,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MILTON_FIRE_SAFETY_LTD-capital_report-2024-09-05.pdf,Milton fire safety,88.88888888888889,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MITZ_TRADERS_LTD-capital_report-2024-08-12.pdf,Mitz Traders Ltd,87.5,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
MJ_TRASNSPORT_LTD-capital_report-2025-05-15(1).pdf,Mj trasnsport ltd,88.23529411764706,partial_ratio,False,none,"pdfplumber: ModuleNotFoundError(""No module named 'pdfplumber'"") | pymupdf: ModuleNotFoundError(""No module named 'fitz'"") | pypdf2: ModuleNotFoundError(""No module named 'PyPDF2'"")"
