original_filename,clean_company_name,proposed_filename,collision_group_size,collision_status,would_rename,file_size,last_modified
Smithstrade Ltd.json,Smithstrade Ltd,Smithstrade Ltd - 01.json,3,collision_numbered,True,195857,1720104143.0
"Smithstrade Ltd_0,0.json",Smithstrade Ltd,Smithstrade Ltd - 02.json,3,collision_numbered,True,218991,1771591442.4316974
Smithstrade Ltd_categorized.json,Smithstrade Ltd,Smithstrade Ltd - 03.json,3,collision_numbered,True,219013,1726256750.0
SN Star Services Ltd.json,SN Star Services Ltd,SN Star Services Ltd.json,1,unique,False,324602,1771591292.4628582
Snaan Limited.json,Snaan Limited,Snaan Limited.json,1,unique,False,520575,1777476863.0
Snapes Organic Ltd.json,Snapes Organic Ltd,Snapes Organic Ltd.json,1,unique,False,3029989,1725877179.0
Solaire tanning co limited - GetReportByID.json,Solaire Tanning Co Limited,Solaire Tanning Co Limited - 01.json,2,collision_numbered,True,1543445,1747230583.0
Solaire tanning co limited.json,Solaire Tanning Co Limited,Solaire Tanning Co Limited - 02.json,2,collision_numbered,True,1675438,1771591292.5898416
SOLICAL STADIUMS LTD.json,SOLICAL STADIUMS Ltd,SOLICAL STADIUMS Ltd.json,1,unique,True,1882951,1771591292.4628582
Something a bit different Ltd.json,Something A Bit Different Ltd,Something A Bit Different Ltd.json,1,unique,True,2857319,1771591292.5960183
Sorin&George Ltd.json,Sorin&George Ltd,Sorin&George Ltd.json,1,unique,False,2921655,1778056317.0
South Coast Auto Ltd.json,South Coast Auto Ltd,South Coast Auto Ltd.json,1,unique,False,698005,1733411631.0
South Coast.json,South Coast,South Coast - 01.json,4,collision_numbered,True,195510,1726832564.0
"South Coast_1,1.json",South Coast,South Coast - 02.json,4,collision_numbered,True,212732,1726855026.0
South Coast_categorized(1).json,South Coast,South Coast - 03.json,4,collision_numbered,True,212469,1752749570.0
South Coast_categorized.json,South Coast,South Coast - 04.json,4,collision_numbered,True,1239278,1771591442.4431772
SOUTHERN DRAIN SOLUTIONS LIMITED - GetReportByID.json,SOUTHERN DRAIN SOLUTIONS Limited,SOUTHERN DRAIN SOLUTIONS Limited.json,1,unique,True,2401571,1748860703.0
Spencers Group Ltd.json,Spencers Group Ltd,Spencers Group Ltd.json,1,unique,False,408602,1771591292.629343
Spooktacular Ghost Hunting Events UK Ltd.json,Spooktacular Ghost Hunting Events UK Ltd,Spooktacular Ghost Hunting Events UK Ltd.json,1,unique,False,6875616,1733915031.0
Standout Aesthetics Limited.json,Standout Aesthetics Limited,Standout Aesthetics Limited - 01.json,2,collision_numbered,True,1969362,1721724443.0
"Standout Aesthetics Limited_0,0.json",Standout Aesthetics Limited,Standout Aesthetics Limited - 02.json,2,collision_numbered,True,3144610,1771591442.449819
Staplehurst Coffee Ltd .json,Staplehurst Coffee Ltd,Staplehurst Coffee Ltd - 01.json,3,collision_numbered,True,196696,1720104992.0
"Staplehurst Coffee Ltd _0,0.json",Staplehurst Coffee Ltd,Staplehurst Coffee Ltd - 02.json,3,collision_numbered,True,220902,1771591442.4602785
Staplehurst Coffee Ltd _categorized.json,Staplehurst Coffee Ltd,Staplehurst Coffee Ltd - 03.json,3,collision_numbered,True,221542,1726256750.0
Star Marketing Solutions Ltd - GetReportByID.json,Star Marketing Solutions Ltd,Star Marketing Solutions Ltd - 01.json,2,collision_numbered,True,644200,1721824021.0
Star Marketing Solutions Ltd_categorized.json,Star Marketing Solutions Ltd,Star Marketing Solutions Ltd - 02.json,2,collision_numbered,True,1017611,1771591442.4660394
Starks Flooring Ltd Transaction Report.json,Starks Flooring Ltd,Starks Flooring Ltd - 01.json,2,collision_numbered,True,485052,1722325976.0
"Starks Flooring Ltd Transaction Report_0,0.json",Starks Flooring Ltd,Starks Flooring Ltd - 02.json,2,collision_numbered,True,776116,1771591442.4691193
Steerlux.json,Steerlux,Steerlux.json,1,unique,False,29354,1777016836.0
STEVENSON PROPERTY SERVICES LTD - Transaction Report.json,STEVENSON PROPERTY SERVICES Ltd,STEVENSON PROPERTY SERVICES Ltd.json,1,unique,True,189356,1720105149.0
"Stevnson Property Services Ltd_0,0.json",Stevnson Property Services Ltd,Stevnson Property Services Ltd.json,1,unique,True,212750,1771591442.4691193
Stockport Jungle Ltd.json,Stockport Jungle Ltd,Stockport Jungle Ltd.json,1,unique,False,3204217,1771591292.695863
Stormhold hospitality Ltd app 2.json,Stormhold Hospitality Ltd,Stormhold Hospitality Ltd.json,1,unique,True,4355497,1760967574.0
Strike Club - GetReportByID.json,Strike Club,Strike Club.json,1,unique,True,818189,1721380113.0
"STRIKECLUB_LTD-_0,0.json",STRIKECLUB Ltd,STRIKECLUB Ltd - 01.json,2,collision_numbered,True,1308294,1771591442.3037262
STRIKECLUB_LTD-_categorized.json,STRIKECLUB Ltd,STRIKECLUB Ltd - 02.json,2,collision_numbered,True,1311581,1726256751.0
Studio 444 by Exec Connective.com - GetReportByID.json,Studio 444 By Exec Connective.com,Studio 444 By Exec Connective.com.json,1,unique,True,1261,1720104083.0
Suede Hosting Ltd.json,Suede Hosting Ltd,Suede Hosting Ltd - 01.json,2,collision_numbered,True,1666070,1771591292.729275
"Suede Hosting Ltd_0,0.json",Suede Hosting Ltd,Suede Hosting Ltd - 02.json,2,collision_numbered,True,2640870,1771591442.4837599
T & L Hurley Ltd.json,T & L Hurley Ltd,T & L Hurley Ltd - 01.json,2,collision_numbered,True,814487,1721635271.0
"T & L Hurley Ltd_0,0.json",T & L Hurley Ltd,T & L Hurley Ltd - 02.json,2,collision_numbered,True,1302898,1771591442.5165286
T44J Ltd - Transaction report.json,T44J Ltd,T44J Ltd - 01.json,2,collision_numbered,True,170918,1718019953.0
"T44J Ltd_0,0.json",T44J Ltd,T44J Ltd - 02.json,2,collision_numbered,True,192013,1771591442.5202131
TASTE OF BENGAL BROADWAY LTD.json,TASTE OF BENGAL BROADWAY Ltd,TASTE OF BENGAL BROADWAY Ltd.json,1,unique,True,2961056,1771591292.7463505
Taylor Floristry LTD  Clover Acc.json,Taylor Floristry Ltd,Taylor Floristry Ltd - 01.json,2,collision_numbered,True,3100686,1778148337.0
Taylor Floristry LTD.json,Taylor Floristry Ltd,Taylor Floristry Ltd - 02.json,2,collision_numbered,True,2979779,1777039186.0
TECHARA_LIMITED.json,TECHARA Limited,TECHARA Limited - 01.json,2,collision_numbered,True,1829181,1721228341.0
"TECHARA_LIMITED_0,0.json",TECHARA Limited,TECHARA Limited - 02.json,2,collision_numbered,True,2902314,1771591442.530148
"The Body Fix Coach Limited (2)_0,0.json",The Body Fix Coach Limited,The Body Fix Coach Limited - 01.json,4,collision_numbered,True,1741798,1771591442.6041632
The Body Fix Coach Limited.json,The Body Fix Coach Limited,The Body Fix Coach Limited - 02.json,4,collision_numbered,True,1101361,1725372340.0
"The Body Fix Coach Limited_0,0.json",The Body Fix Coach Limited,The Body Fix Coach Limited - 03.json,4,collision_numbered,True,1690311,1726855027.0
The Body Fix Coach Limited_categorized.json,The Body Fix Coach Limited,The Body Fix Coach Limited - 04.json,4,collision_numbered,True,1745307,1726256753.0
The Boot Country Pub Ltd - Transaction Report.json,The Boot Country Pub Ltd,The Boot Country Pub Ltd - 01.json,3,collision_numbered,True,2827627,1720106185.0
The Boot Country Pub Ltd 2nd app - GetReportByID.json,The Boot Country Pub Ltd,The Boot Country Pub Ltd - 02.json,3,collision_numbered,True,2797629,1719241261.0
"The Boot Country Pub Ltd_0,0.json",The Boot Country Pub Ltd,The Boot Country Pub Ltd - 03.json,3,collision_numbered,True,4445686,1771591442.6492789
The CEO Lounge Ltd(1).json,The CEO Lounge Ltd,The CEO Lounge Ltd - 01.json,2,collision_numbered,True,1702133,1752745310.0
The CEO Lounge Ltd.json,The CEO Lounge Ltd,The CEO Lounge Ltd - 02.json,2,collision_numbered,True,4493341,1771591292.8357284
The Comfy Clothing Wardrobe Ltd.json,The Comfy Clothing Wardrobe Ltd,The Comfy Clothing Wardrobe Ltd.json,1,unique,False,1700559,1771591292.846099
The Coven Ltd(1) - GetReportByID.json,The Coven Ltd,The Coven Ltd - 01.json,3,collision_numbered,True,4817786,1719568115.0
"The Coven Ltd_0,0.json",The Coven Ltd,The Coven Ltd - 02.json,3,collision_numbered,True,7683714,1771591442.6833699
The Coven Ltd_categorized.json,The Coven Ltd,The Coven Ltd - 03.json,3,collision_numbered,True,7686141,1726256755.0
The Daisy Patch.json,The Daisy Patch,The Daisy Patch.json,1,unique,False,697213,1771591292.895774
The Fuel Agency (UK) Ltd.json,The Fuel Agency (UK) Ltd,The Fuel Agency (UK) Ltd - 01.json,5,collision_numbered,True,2633646,1724917040.0
"The Fuel Agency (UK) Ltd_0,0.json",The Fuel Agency (UK) Ltd,The Fuel Agency (UK) Ltd - 02.json,5,collision_numbered,True,4197051,1771591442.7330906
The Fuel Agency (UK) Ltd_categorized(1).json,The Fuel Agency (UK) Ltd,The Fuel Agency (UK) Ltd - 03.json,5,collision_numbered,True,4778437,1752750127.0
The Fuel Agency (UK) Ltd_categorized.json,The Fuel Agency (UK) Ltd,The Fuel Agency (UK) Ltd - 04.json,5,collision_numbered,True,4190315,1726256756.0
"The Fuel Agency (UK) Ltd_categorized_0,0.json",The Fuel Agency (UK) Ltd,The Fuel Agency (UK) Ltd - 05.json,5,collision_numbered,True,4066755,1726855027.0
The Gangway Sheringham Limited - GetReportByID.json,The Gangway Sheringham Limited,The Gangway Sheringham Limited - 01.json,3,collision_numbered,True,3780755,1721829099.0
"The Gangway Sheringham Limited_0,0.json",The Gangway Sheringham Limited,The Gangway Sheringham Limited - 02.json,3,collision_numbered,True,6099363,1771591442.7663245
The Gangway Sheringham Limited_categorized.json,The Gangway Sheringham Limited,The Gangway Sheringham Limited - 03.json,3,collision_numbered,True,6119993,1726256756.0
The Gluten Free World Ltd - GetReportByID.json,The Gluten Free World Ltd,The Gluten Free World Ltd - 01.json,3,collision_numbered,True,1840906,1720428214.0
The Gluten Free World Ltd(1).json,The Gluten Free World Ltd,The Gluten Free World Ltd - 02.json,3,collision_numbered,True,1746133,1752744992.0
"The Gluten Free World Ltd_0,0.json",The Gluten Free World Ltd,The Gluten Free World Ltd - 03.json,3,collision_numbered,True,2896624,1771591442.8331168
THE HIVE SCOTLAND LTD - GetReportByID.json,THE HIVE SCOTLAND Ltd,THE HIVE SCOTLAND Ltd.json,1,unique,True,1529466,1746702428.0
The House Of Dosai - GetReportByID.json,The House Of Dosai,The House Of Dosai.json,1,unique,True,4641202,1747404063.0
The Nail Label Limited.json,The Nail Label Limited,The Nail Label Limited.json,1,unique,False,1052263,1771591292.995847
The spirits corner hull Ltd.json,The Spirits Corner Hull Ltd,The Spirits Corner Hull Ltd.json,1,unique,True,123935,1771591292.995847
THE SUMI GROUP LTD.json,THE SUMI GROUP Ltd,THE SUMI GROUP Ltd.json,1,unique,True,2090368,1750931426.0
THE_HOP_HOUSE_LTD.json,THE HOP HOUSE Ltd,THE HOP HOUSE Ltd - 01.json,2,collision_numbered,True,175937,1720106341.0
"THE_HOP_HOUSE_LTD_0,0.json",THE HOP HOUSE Ltd,THE HOP HOUSE Ltd - 02.json,2,collision_numbered,True,196215,1771591442.5327647
THE_THIRSTY_TURTLE_LIMITED.json,THE THIRSTY TURTLE Limited,THE THIRSTY TURTLE Limited - 01.json,3,collision_numbered,True,180910,1720106525.0
"THE_THIRSTY_TURTLE_LIMITED_0,0.json",THE THIRSTY TURTLE Limited,THE THIRSTY TURTLE Limited - 02.json,3,collision_numbered,True,202416,1771591442.5327647
THE_THIRSTY_TURTLE_LIMITED_categorized.json,THE THIRSTY TURTLE Limited,THE THIRSTY TURTLE Limited - 03.json,3,collision_numbered,True,202398,1726256757.0
Them Paint Guys Limited.json,Them Paint Guys Limited,Them Paint Guys Limited.json,1,unique,False,251597,1771591292.995847
Thor Ltd.json,Thor Ltd,Thor Ltd.json,1,unique,False,543338,1771591292.995847
Total Math Tutoring Ltd.json,Total Math Tutoring Ltd,Total Math Tutoring Ltd.json,1,unique,False,3516754,1744186257.0
Totes Luxe UK LTD.json,Totes Luxe UK Ltd,Totes Luxe UK Ltd.json,1,unique,True,5483307,1771591293.0124578
Town Flooring Ltd - GetReportByID.json,Town Flooring Ltd,Town Flooring Ltd.json,1,unique,True,883021,1748947069.0
Tradedesk Team Ltd 2nd app - GetReportByID.json,Tradedesk Team Ltd,Tradedesk Team Ltd - 01.json,3,collision_numbered,True,766192,1719503700.0
"TradeDesk Team Ltd_0,0.json",TradeDesk Team Ltd,TradeDesk Team Ltd - 02.json,3,collision_numbered,True,1209090,1771591442.8419025
TradeDesk Team Ltd_categorized.json,TradeDesk Team Ltd,TradeDesk Team Ltd - 03.json,3,collision_numbered,True,1206552,1726256757.0
Trim fadeys limited - GetReportByID.json,Trim Fadeys Limited,Trim Fadeys Limited - 01.json,2,collision_numbered,True,465215,1747652411.0
Trim fadeys limited.json,Trim Fadeys Limited,Trim Fadeys Limited - 02.json,2,collision_numbered,True,1746294,1771591293.0291529
TTND Ltd Transaction Report.json,TTND Ltd,TTND Ltd - 01.json,3,collision_numbered,True,2499360,1723810094.0
"TTND Ltd Transaction Report_0,0.json",TTND Ltd,TTND Ltd - 02.json,3,collision_numbered,True,3962007,1771591442.5497112
TTND Ltd Transaction Report_categorized.json,TTND Ltd,TTND Ltd - 03.json,3,collision_numbered,True,3960815,1726256758.0
Uban Limited.json,Uban Limited,Uban Limited.json,1,unique,False,585384,1730973148.0
Ultimate 2020 Group TA Trade Glaze.json,Ultimate 2020 Group TA Trade Glaze,Ultimate 2020 Group TA Trade Glaze.json,1,unique,False,2969629,1771591293.0291529
Upper6th Consultancy Limited.json,Upper6th Consultancy Limited,Upper6th Consultancy Limited.json,1,unique,False,9027473,1778493751.0
Uteachmi Ltd Transaction Report.json,Uteachmi Ltd,Uteachmi Ltd - 01.json,3,collision_numbered,True,4303241,1723640910.0
"Uteachmi Ltd Transaction Report_0,0.json",Uteachmi Ltd,Uteachmi Ltd - 02.json,3,collision_numbered,True,6856800,1771591442.866257
Uteachmi Ltd Transaction Report_categorized.json,Uteachmi Ltd,Uteachmi Ltd - 03.json,3,collision_numbered,True,6851496,1726256759.0
Vageman Fish Limited.json,Vageman Fish Limited,Vageman Fish Limited.json,1,unique,False,525096,1771591293.062852
Vagemanfish Ltd.json,Vagemanfish Ltd,Vagemanfish Ltd.json,1,unique,False,525041,1727173593.0
Vehicles For Hire Ltd - GetReportByID.json,Vehicles For Hire Ltd,Vehicles For Hire Ltd.json,1,unique,True,294330,1747305839.0
Verve GB.json,Verve GB,Verve GB - 01.json,3,collision_numbered,True,192589,1720107016.0
"Verve GB_0,0.json",Verve GB,Verve GB - 02.json,3,collision_numbered,True,216743,1771591442.916278
Verve GB_categorized.json,Verve GB,Verve GB - 03.json,3,collision_numbered,True,217577,1726256759.0
"Victory and Joel Ltd _0,0.json",Victory And Joel Ltd,Victory And Joel Ltd.json,1,unique,True,197757,1771591442.928093
Vision ET Consilium Ltd(1).json,Vision ET Consilium Ltd,Vision ET Consilium Ltd - 01.json,2,collision_numbered,True,1666010,1752750044.0
Vision ET Consilium Ltd.json,Vision ET Consilium Ltd,Vision ET Consilium Ltd - 02.json,2,collision_numbered,True,1710608,1771591293.0960052
Vision Science Academy Transaction Report.json,Vision Science Academy,Vision Science Academy.json,1,unique,True,699985,1723461066.0
VLD ORAL CARE LTD - GetReportByID.json,VLD ORAL CARE Ltd,VLD ORAL CARE Ltd.json,1,unique,True,361221,1747303549.0
Voltanic Ltd.json,Voltanic Ltd,Voltanic Ltd - 01.json,3,collision_numbered,True,1198129,1724860074.0
"Voltanic Ltd_0,0.json",Voltanic Ltd,Voltanic Ltd - 02.json,3,collision_numbered,True,1900329,1771591442.9329553
Voltanic Ltd_categorized.json,Voltanic Ltd,Voltanic Ltd - 03.json,3,collision_numbered,True,1902569,1726256759.0
We Design it Ltd.json,We Design IT Ltd,We Design IT Ltd - 01.json,4,collision_numbered,True,1492923,1725530006.0
"We Design it Ltd_0,0.json",We Design IT Ltd,We Design IT Ltd - 02.json,4,collision_numbered,True,2349987,1771591442.9492333
We Design it Ltd_categorized(1).json,We Design IT Ltd,We Design IT Ltd - 03.json,4,collision_numbered,True,2394194,1752744798.0
We Design it Ltd_categorized.json,We Design IT Ltd,We Design IT Ltd - 04.json,4,collision_numbered,True,2350701,1726256760.0
We Style Any Dog Limited.json,We Style Any Dog Limited,We Style Any Dog Limited.json,1,unique,False,2133050,1771591293.178865
Weird Inc Ltd - GetReportByID.json,Weird Inc Ltd,Weird Inc Ltd - 01.json,3,collision_numbered,True,1379676,1720707114.0
"Weird Inc Ltd _0,0.json",Weird Inc Ltd,Weird Inc Ltd - 02.json,3,collision_numbered,True,2176941,1771591442.9831316
Weird Inc Ltd _categorized.json,Weird Inc Ltd,Weird Inc Ltd - 03.json,3,collision_numbered,True,2180920,1726256760.0
White Canvas Bridal Ltd - GetReportByID (1)(1).json,White Canvas Bridal Ltd,White Canvas Bridal Ltd - 01.json,4,collision_numbered,True,83849,1752745364.0
White Canvas Bridal Ltd - GetReportByID.json,White Canvas Bridal Ltd,White Canvas Bridal Ltd - 02.json,4,collision_numbered,True,186262,1746006496.0
White Canvas Bridal Ltd Transaction Report.json,White Canvas Bridal Ltd,White Canvas Bridal Ltd - 03.json,4,collision_numbered,True,923486,1722001200.0
"White Canvas Bridal Ltd Transactions_1,0.json",White Canvas Bridal Ltd,White Canvas Bridal Ltd - 04.json,4,collision_numbered,True,1411086,1726855028.0
White Oak Design Studio LTD.json,White Oak Design Studio Ltd,White Oak Design Studio Ltd.json,1,unique,True,1779850,1771591293.2123396
WHITE ROCK TRADING LIMITED.json,WHITE ROCK TRADING Limited,WHITE ROCK TRADING Limited.json,1,unique,True,770642,1771591293.1122353
White Sea Technologies Limited.json,White Sea Technologies Limited,White Sea Technologies Limited.json,1,unique,False,265303,1771591293.2123396
White_canvas_categorized(1).json,White Canvas,White Canvas - 01.json,2,collision_numbered,True,66229,1752744647.0
White_canvas_categorized.json,White Canvas,White Canvas - 02.json,2,collision_numbered,True,68316,1771591293.2123396
Wigporium Ltd.json,Wigporium Ltd,Wigporium Ltd.json,1,unique,False,719198,1771591293.2293148
Wild Bru and Lavers Ltd - Transaction Report.json,Wild Bru And Lavers Ltd,Wild Bru And Lavers Ltd - 01.json,2,collision_numbered,True,187975,1720107329.0
"Wild Bru and Lavers Ltd_0,0.json",Wild Bru And Lavers Ltd,Wild Bru And Lavers Ltd - 02.json,2,collision_numbered,True,211120,1771591443.0227332
WIMB Lifestyle - GetReportByID.json,WIMB Lifestyle,WIMB Lifestyle.json,1,unique,True,2183477,1745427518.0
Winfresh Construction Limited.json,Winfresh Construction Limited,Winfresh Construction Limited.json,1,unique,False,292495,1751886182.0
Witches Tea - GetReportByID.json,Witches Tea,Witches Tea.json,1,unique,True,14819155,1747128075.0
WItham pizza ltd.json,WItham Pizza Ltd,WItham Pizza Ltd.json,1,unique,True,2453163,1771591293.1274872
WMJ group limited.json,WMJ Group Limited,WMJ Group Limited.json,1,unique,True,6302914,1771591293.1441395
Wye Valley Catering.json,Wye Valley Catering,Wye Valley Catering - 01.json,3,collision_numbered,True,4857371,1726044057.0
"Wye Valley Catering_0,0.json",Wye Valley Catering,Wye Valley Catering - 02.json,3,collision_numbered,True,7821333,1771591443.0658517
Wye Valley Catering_categorized.json,Wye Valley Catering,Wye Valley Catering - 03.json,3,collision_numbered,True,7841305,1726256762.0
Wyevalleycatering ltd.json,Wyevalleycatering Ltd,Wyevalleycatering Ltd.json,1,unique,True,5042262,1757923265.0
XTC Clothing.json,XTC Clothing,XTC Clothing - 01.json,3,collision_numbered,True,1167961,1719241440.0
"XTC Clothing_0,0.json",XTC Clothing,XTC Clothing - 02.json,3,collision_numbered,True,1860064,1771591443.104556
XTC Clothing_categorized.json,XTC Clothing,XTC Clothing - 03.json,3,collision_numbered,True,1859873,1726256762.0
Xydrobe Ltd Transaction Report.json,Xydrobe Ltd,Xydrobe Ltd - 01.json,2,collision_numbered,True,300959,1724313939.0
"Xydrobe Ltd Transaction Report_0,0.json",Xydrobe Ltd,Xydrobe Ltd - 02.json,2,collision_numbered,True,486455,1771591443.1235332
YLK GROUP LTD - Transaction Report.json,YLK GROUP Ltd,YLK GROUP Ltd - 01.json,3,collision_numbered,True,197821,1720108626.0
"YLK GROUP LTD_0,0.json",YLK GROUP Ltd,YLK GROUP Ltd - 02.json,3,collision_numbered,True,221762,1771591443.1255412
YLK GROUP LTD_categorized.json,YLK GROUP Ltd,YLK GROUP Ltd - 03.json,3,collision_numbered,True,222113,1726256762.0
Yoga Management Ltd.json,Yoga Management Ltd,Yoga Management Ltd.json,1,unique,False,49616,1771591293.3117726
YS Traders Limited.json,YS Traders Limited,YS Traders Limited.json,1,unique,False,292534,1771591293.2956343
Zainobu Limited Transaction Report.json,Zainobu Limited,Zainobu Limited - 01.json,2,collision_numbered,True,207608,1722931896.0
Zainobu Limited.json,Zainobu Limited,Zainobu Limited - 02.json,2,collision_numbered,True,424722,1771591293.3117726
Zainobu Ltd.json,Zainobu Ltd,Zainobu Ltd.json,1,unique,False,424722,1727347279.0
