application_id,company_name,original_filename,outcome_label,paid_profile_similarity,paid_lookalike_band,nearest_paid_case,nearest_paid_similarity,features_used,subprime_score,mca_rule_score,final_decision
101794,Creative Plus Media Ltd,Creative Plus Media Ltd.json,unlabelled,85.73151234888775,Strong paid lookalike,Apollo Supermarket(1),73.14051641294293,21,72.5,60,DECLINE
101787,Rizpicks Travels Ltd,rizpicks travels ltd.json,unlabelled,83.83377448733603,Strong paid lookalike,Apollo Supermarket(1),70.76738720154536,21,74.4,60,DECLINE
100016,Bistro Bites Ltd,Bistro bites ltd.json,unlabelled,81.38632439978313,Strong paid lookalike,D&C Couriers Limited(1),78.00996579515352,21,66.7,60,DECLINE
101768,Mens Hair London,Mens Hair London.json,unlabelled,81.05557845433944,Strong paid lookalike,D&C Couriers Limited(1),72.94585494094991,21,69.1,60,DECLINE
101619,The Nail Label Limited,The Nail Label Limited.json,unlabelled,80.87623986922533,Strong paid lookalike,D&C Couriers Limited(1),65.99368654643453,21,71.1,60,DECLINE
101837,Auto Repairs Basingstoke Ltd,Auto Repairs Basingstoke Ltd.json,unlabelled,80.21837695063847,Strong paid lookalike,Apollo Supermarket(1),68.70806104984446,21,67.8,60,DECLINE
101854,Ings Pet Store & Grooming Ltd,INGS PET STORE & GROOMING LTD.json,unlabelled,80.20391742068838,Strong paid lookalike,Apollo Supermarket(1),71.28680526464649,21,67.4,60,DECLINE
101839,Aesthetic Precision,Aesthetic Precision.json,unlabelled,80.10915856374787,Strong paid lookalike,D&C Couriers Limited(1),71.56507590756634,21,78.3,60,SENIOR_REVIEW
100390,Dar Hire London Ltd,DAR Hire London Ltd.json,unlabelled,80.05652564997453,Strong paid lookalike,Apollo Supermarket(1),67.78078980944366,21,70.5,60,DECLINE
100398,Meli'S Landscaping Ltd(1),Meli's Landscaping Ltd(1).json,unlabelled,79.86115234978278,Strong paid lookalike,D&C Couriers Limited(1),67.80238043590126,21,77.4,60,SENIOR_REVIEW
100398,Meli'S Landscaping Ltd,Meli's Landscaping Ltd.json,unlabelled,79.86115234978278,Strong paid lookalike,D&C Couriers Limited(1),67.80238043590126,21,77.4,60,SENIOR_REVIEW
101765,Diva Hair Studio Ltd,Diva Hair Studio Ltd.json,unlabelled,79.12741316057587,Strong paid lookalike,D&C Couriers Limited(1),68.56202989095121,21,75.6,60,SENIOR_REVIEW
101478,Besachkarma Limited,Besachkarma Limited.json,unlabelled,78.5549156579968,Strong paid lookalike,D&C Couriers Limited(1),70.28218702658425,21,67.5,60,DECLINE
101478,Besachkarma Limited(1),Besachkarma Limited(1).json,unlabelled,78.5549156579968,Strong paid lookalike,D&C Couriers Limited(1),70.28218702658425,21,67.5,60,DECLINE
101801,Joao Motorcyles Ltd,Joao motorcyles Ltd.json,unlabelled,77.87333747777393,Strong paid lookalike,Four Paws Walking And Training Ltd,66.98222334084403,21,74.9,60,DECLINE
101856,Rb Market Limited,Rb market limited app 2.json,unlabelled,77.59938614925981,Strong paid lookalike,Apollo Supermarket(1),66.88207949791281,21,72.4,60,DECLINE
101857,Habitat Music Studios Ltd,Habitat music studios ltd app 2.json,unlabelled,77.56212574714044,Strong paid lookalike,D&C Couriers Limited(1),72.75729581680929,21,65.8,60,DECLINE
101857,Habitat Music Studios Ltd,Habitat music studios ltd.json,unlabelled,77.56212574714044,Strong paid lookalike,D&C Couriers Limited(1),72.75729581680929,21,65.8,60,DECLINE
101849,Hidden Pretty Gifts Ltd(1),Hidden Pretty Gifts Ltd(1).json,unlabelled,77.34181130074073,Strong paid lookalike,D&C Couriers Limited(1),70.92681767736315,21,58.4,60,DECLINE
101849,Hidden Pretty Gifts Ltd,Hidden Pretty Gifts Ltd.json,unlabelled,77.34181130074073,Strong paid lookalike,D&C Couriers Limited(1),70.92681767736315,21,58.4,60,DECLINE
101854,Ings Pet Store & Grooming Ltd,Ings pet store & grooming ltd app 2.json,unlabelled,76.90358021442256,Strong paid lookalike,Apollo Supermarket(1),67.62838917784632,21,75.1,60,SENIOR_REVIEW
101599,Bulgarian Food Pirin Ltd,Bulgarian Food Pirin Ltd.json,unlabelled,76.41534786846412,Strong paid lookalike,Apollo Supermarket(1),70.74391355449244,21,69.5,60,DECLINE
101599,Bulgarian Food Pirin Ltd(1),Bulgarian Food Pirin Ltd(1).json,unlabelled,76.41534786846412,Strong paid lookalike,Apollo Supermarket(1),70.74391355449244,21,69.5,60,DECLINE
101434,Deluxe Lounge(1),Deluxe Lounge(1).json,unlabelled,76.37303876623449,Strong paid lookalike,Apollo Supermarket(1),69.32248723029267,21,69.6,60,DECLINE
101434,Deluxe Lounge,Deluxe Lounge.json,unlabelled,76.37303876623449,Strong paid lookalike,Apollo Supermarket(1),69.32248723029267,21,69.6,60,DECLINE
100218,Post Production Sorted Ltd(1),Post Production Sorted Ltd(1).json,unlabelled,76.36310550913991,Strong paid lookalike,Apollo Supermarket(1),71.92990825808816,21,83.3,60,SENIOR_REVIEW
100218,Post Production Sorted Ltd,Post Production Sorted Ltd.json,unlabelled,76.36310550913991,Strong paid lookalike,Apollo Supermarket(1),71.92990825808816,21,83.3,60,SENIOR_REVIEW
101812,Solical Stadiums Ltd,SOLICAL STADIUMS LTD.json,unlabelled,76.2784426815141,Strong paid lookalike,Apollo Supermarket(1),73.20690514562148,21,72.2,60,DECLINE
100143,Greensec Limited(1),GreenSec Limited(1).json,unlabelled,76.26116674469348,Strong paid lookalike,D&C Couriers Limited(1),73.84846576962232,21,60.5,60,DECLINE
100143,Greensec Limited,GreenSec Limited.json,unlabelled,76.26116674469348,Strong paid lookalike,D&C Couriers Limited(1),73.84846576962232,21,60.5,60,DECLINE
101810,Four Paws Walking And Training Ltd(1),Four Paws Walking and Training Ltd(1).json,unlabelled,75.85528242161087,Strong paid lookalike,Four Paws Walking And Training Ltd,86.31758962917081,21,81.1,60,SENIOR_REVIEW
101810,Four Paws Walking And Training Ltd,Four Paws Walking and Training Ltd.json,unlabelled,75.85528242161087,Strong paid lookalike,Four Paws Walking And Training Ltd,86.31758962917081,21,81.1,60,SENIOR_REVIEW
101771,Journeyman Barbers Ltd,JOURNEYMAN BARBERS LTD.json,unlabelled,75.6421672847609,Strong paid lookalike,Apollo Supermarket(1),70.7224172516523,21,75.5,60,SENIOR_REVIEW
100251,Git Support Ltd Categorized,GIT Support LTD_categorized.json,unlabelled,75.37004375922791,Strong paid lookalike,Four Paws Walking And Training Ltd,66.34850750491513,21,69.3,60,DECLINE
100251,Git Support Ltd Categorized(1),GIT Support LTD_categorized(1).json,unlabelled,75.37004375922791,Strong paid lookalike,Four Paws Walking And Training Ltd,66.34850750491513,21,69.3,60,DECLINE
101468,Ceiling Suppliers,Ceiling Suppliers Transaction Report(1).json,unlabelled,75.33269293366206,Strong paid lookalike,D&C Couriers Limited(1),77.06141847777991,21,56.6,60,DECLINE
101468,Ceiling Suppliers,Ceiling Suppliers Transaction Report.json,unlabelled,75.33269293366206,Strong paid lookalike,D&C Couriers Limited(1),77.06141847777991,21,56.6,60,DECLINE
100016,Sloppy Coffee Ltd,Sloppy coffee ltd.json,unlabelled,75.16031565625872,Strong paid lookalike,D&C Couriers Limited(1),74.25567121588504,21,67.5,60,DECLINE
101610,Allure Salon (Uk) Ltd(1),Allure Salon (UK) Ltd(1).json,unlabelled,74.99161857212059,Moderate paid lookalike,Apollo Supermarket(1),68.18867358037596,21,75.7,60,SENIOR_REVIEW
101610,Allure Salon (Uk) Ltd,Allure Salon (UK) Ltd.json,unlabelled,74.99161857212059,Moderate paid lookalike,Apollo Supermarket(1),68.18867358037596,21,75.7,60,SENIOR_REVIEW
101851,Canny Fast Car Solutions Ltd,Canny fast car solutions Ltd.json,unlabelled,74.87911347831657,Moderate paid lookalike,D&C Couriers Limited(1),72.90944771271654,21,79.3,60,SENIOR_REVIEW
101539,The Body Fix Coach Limited (2),The Body Fix Coach Limited (2).json,unlabelled,74.7366294395457,Moderate paid lookalike,Apollo Supermarket(1),67.77795154193166,21,69.7,60,DECLINE
101539,The Body Fix Coach Limited,The Body Fix Coach Limited.json,unlabelled,74.7366294395457,Moderate paid lookalike,Apollo Supermarket(1),67.77795154193166,21,69.7,60,DECLINE
101539,The Body Fix Coach Limited(1),The Body Fix Coach Limited(1).json,unlabelled,74.7366294395457,Moderate paid lookalike,Apollo Supermarket(1),67.77795154193166,21,69.7,60,DECLINE
101539,The Body Fix Coach Limited (2)(1),The Body Fix Coach Limited (2)(1).json,unlabelled,74.7366294395457,Moderate paid lookalike,Apollo Supermarket(1),67.77795154193166,21,69.7,60,DECLINE
100388,Tradedesk Team Ltd,TradeDesk Team Ltd.json,unlabelled,74.69638253935588,Moderate paid lookalike,D&C Couriers Limited(1),72.76663908505523,21,73.9,60,DECLINE
100388,Tradedesk Team Ltd(1),TradeDesk Team Ltd(1).json,unlabelled,74.69638253935588,Moderate paid lookalike,D&C Couriers Limited(1),72.76663908505523,21,73.9,60,DECLINE
101815,Brazilian Cleaning Essential Ltd,Brazilian cleaning essential ltd.json,unlabelled,74.57677470158568,Moderate paid lookalike,Four Paws Walking And Training Ltd,68.49428060247554,21,68.0,60,DECLINE
100394,Apollo Supermarket,Apollo Supermarket.json,paid,74.54209914249371,Moderate paid lookalike,Apollo Supermarket(1),100.0,21,69.4,30,DECLINE
100394,Apollo Supermarket(1),Apollo Supermarket(1).json,paid,74.54209914249371,Moderate paid lookalike,Apollo Supermarket(1),100.0,21,69.4,30,DECLINE
101835,Faith & Love Nursery Ltd,Faith & Love nursery Ltd.json,unlabelled,74.45950490234645,Moderate paid lookalike,Apollo Supermarket(1),74.60627808433748,21,67.3,30,DECLINE
101852,Kgksurrey.Co.Uk,KGKSURREY.co.uk.json,unlabelled,74.37108364265038,Moderate paid lookalike,D&C Couriers Limited(1),68.48654373486623,21,79.3,60,SENIOR_REVIEW
101761,Emp Motors Ltd,EMP MOTORS LTD.json,unlabelled,74.07706101249997,Moderate paid lookalike,Four Paws Walking And Training Ltd,70.86517826534013,21,80.1,60,SENIOR_REVIEW
101810,Four Paws Training Ltd,Four Paws Training Ltd.json,unlabelled,74.03579043687861,Moderate paid lookalike,Four Paws Walking And Training Ltd,79.48480005562278,21,71.5,60,DECLINE
101810,Four Paws Training Ltd(1),Four Paws Training Ltd(1).json,unlabelled,74.03579043687861,Moderate paid lookalike,Four Paws Walking And Training Ltd,79.48480005562278,21,71.5,60,DECLINE
101865,Plumbsussex Ltd,PlumbSussex Ltd.json,unlabelled,73.88037321674366,Moderate paid lookalike,Four Paws Walking And Training Ltd,63.93011269287415,21,77.6,100,APPROVE
101577,Vagemanfish Ltd(1),Vagemanfish Ltd(1).json,unlabelled,73.60320656436849,Moderate paid lookalike,Apollo Supermarket(1),74.68917690361359,21,70.2,30,DECLINE
101577,Vagemanfish Ltd,Vagemanfish Ltd.json,unlabelled,73.60320656436849,Moderate paid lookalike,Apollo Supermarket(1),74.68917690361359,21,70.2,30,DECLINE
101810,Four Paws Walking And Training Limited,Four Paws Walking and Training Limited app 4.json,unlabelled,73.33554444554301,Moderate paid lookalike,Four Paws Walking And Training Ltd,78.33707557615521,21,70.4,60,DECLINE
101579,Zainobu Limited(1),Zainobu Limited(1).json,unlabelled,73.09831482328462,Moderate paid lookalike,Apollo Supermarket(1),71.21068709042407,21,67.4,30,DECLINE
101579,Zainobu Ltd,Zainobu Ltd.json,unlabelled,73.09831482328462,Moderate paid lookalike,Apollo Supermarket(1),71.21068709042407,21,67.4,30,DECLINE
101579,Zainobu Limited,Zainobu Limited.json,unlabelled,73.09831482328462,Moderate paid lookalike,Apollo Supermarket(1),71.21068709042407,21,67.4,30,DECLINE
101579,Zainobu Ltd(1),Zainobu Ltd(1).json,unlabelled,73.09831482328462,Moderate paid lookalike,Apollo Supermarket(1),71.21068709042407,21,67.4,30,DECLINE
100408,Green Future Search Lab,Green Future Search Lab.json,unlabelled,73.04144553781312,Moderate paid lookalike,Apollo Supermarket(1),71.2693549234843,21,72.0,60,DECLINE
100408,Green Future Search Lab(1),Green Future Search Lab(1).json,unlabelled,73.04144553781312,Moderate paid lookalike,Apollo Supermarket(1),71.2693549234843,21,72.0,60,DECLINE
100247,Vageman Fish Limited(1),Vageman Fish Limited(1).json,unlabelled,72.83405979826169,Moderate paid lookalike,Apollo Supermarket(1),76.40673281716802,21,70.2,30,DECLINE
100247,Vageman Fish Limited,Vageman Fish Limited.json,unlabelled,72.83405979826169,Moderate paid lookalike,Apollo Supermarket(1),76.40673281716802,21,70.2,30,DECLINE
100016,As Derby Restaurants Ltd,As Derby restaurants ltd.json,unlabelled,72.83104361756509,Moderate paid lookalike,D&C Couriers Limited(1),69.59590793286701,21,59.3,60,DECLINE
100139,Master Brewer Ltd,Master Brewer Ltd.json,unlabelled,72.7236130539599,Moderate paid lookalike,D&C Couriers Limited(1),81.90898735699399,21,51.8,60,DECLINE
100139,Master Brewer Ltd(1),Master Brewer Ltd(1).json,unlabelled,72.7236130539599,Moderate paid lookalike,D&C Couriers Limited(1),81.90898735699399,21,51.8,60,DECLINE
101449,Future Analytics Ltd,Future Analytics Ltd.json,unlabelled,72.66985358451655,Moderate paid lookalike,Apollo Supermarket(1),69.35184271943164,21,64.9,60,DECLINE
101449,Future Analytics Ltd(1),Future Analytics Ltd(1).json,unlabelled,72.66985358451655,Moderate paid lookalike,Apollo Supermarket(1),69.35184271943164,21,64.9,60,DECLINE
100346,Equinim,Equinim.json,unlabelled,72.61269949150652,Moderate paid lookalike,D&C Couriers Limited(1),65.37337151876257,21,72.1,60,DECLINE
101462,White Canvas Bridal Ltd Transactions(1),White Canvas Bridal Ltd Transactions(1).json,unlabelled,72.60771529217348,Moderate paid lookalike,Apollo Supermarket(1),68.4711862767109,21,79.9,60,SENIOR_REVIEW
101462,White Canvas Bridal Ltd Transactions,White Canvas Bridal Ltd Transactions.json,unlabelled,72.60771529217348,Moderate paid lookalike,Apollo Supermarket(1),68.4711862767109,21,79.9,60,SENIOR_REVIEW
100344,Car Connect Rentals,Car Connect Rentals.json,unlabelled,72.51407848335042,Moderate paid lookalike,D&C Couriers Limited(1),75.9742169277893,21,49.4,60,DECLINE
101565,London Recruiting,London Recruiting.json,unlabelled,72.39943230332378,Moderate paid lookalike,D&C Couriers Limited(1),67.24557747716824,21,71.3,60,DECLINE
101565,London Recruiting(1),London Recruiting(1).json,unlabelled,72.39943230332378,Moderate paid lookalike,D&C Couriers Limited(1),67.24557747716824,21,71.3,60,DECLINE
101840,Havelock Group Ltd Ta New Longcar,Havelock Group Ltd TA New Longcar.json,unlabelled,72.34263025889017,Moderate paid lookalike,D&C Couriers Limited(1),69.30960903920291,21,63.2,60,DECLINE
101435,Sady Cs Ltd,Sady cs Ltd .json,unlabelled,72.1745442026,Moderate paid lookalike,Apollo Supermarket(1),77.0273729106405,21,67.5,30,DECLINE
101435,Sady Cs Ltd (1),Sady cs Ltd (1).json,unlabelled,72.1745442026,Moderate paid lookalike,Apollo Supermarket(1),77.0273729106405,21,67.5,30,DECLINE
100016,Funk Up Events Limited,Funk up Events limited.json,unlabelled,71.98779825398752,Moderate paid lookalike,Apollo Supermarket(1),73.86754926119107,21,59.5,30,DECLINE
101807,D&C Couriers Ltd Original(1),D&C Couriers Ltd Original(1).json,unlabelled,71.85263297370527,Moderate paid lookalike,D&C Couriers Limited(1),79.41640575443824,21,53.2,60,DECLINE
101807,D&C Couriers Ltd Original,D&C Couriers Ltd Original.json,unlabelled,71.85263297370527,Moderate paid lookalike,D&C Couriers Limited(1),79.41640575443824,21,53.2,60,DECLINE
101500,Good Geezers Welling Ltd Transaction Limited,Good Geezers Welling Ltd Transaction Limited.json,unlabelled,71.74227741542654,Moderate paid lookalike,Apollo Supermarket(1),63.621097009789175,21,68.7,60,DECLINE
101500,Good Geezers Welling Ltd Transaction Limited(1),Good Geezers Welling Ltd Transaction Limited(1).json,unlabelled,71.74227741542654,Moderate paid lookalike,Apollo Supermarket(1),63.621097009789175,21,68.7,60,DECLINE
100196,Kimbo And Sons Ltd,Kimbo and Sons Ltd Transaction Report.json,unlabelled,71.60851096941286,Moderate paid lookalike,Apollo Supermarket(1),65.61331798532599,21,72.4,60,DECLINE
100196,Kimbo And Sons Ltd,Kimbo and Sons Ltd Transaction Report(1).json,unlabelled,71.60851096941286,Moderate paid lookalike,Apollo Supermarket(1),65.61331798532599,21,72.4,60,DECLINE
100196,Ps & Sons Ltd(1),ps & sons ltd(1).json,unlabelled,71.58490020960633,Moderate paid lookalike,D&C Couriers Limited(1),65.77339314366337,21,83.7,60,SENIOR_REVIEW
100196,Ps & Sons Ltd,ps & sons ltd.json,unlabelled,71.58490020960633,Moderate paid lookalike,D&C Couriers Limited(1),65.77339314366337,21,83.7,60,SENIOR_REVIEW
101543,Oxford Driveways And Roofing Limited(1),Oxford Driveways and Roofing Limited(1).json,unlabelled,71.37346999733003,Moderate paid lookalike,D&C Couriers Limited(1),71.32060262475936,21,68.4,60,DECLINE
101543,Oxford Driveways And Roofing Limited,Oxford Driveways and Roofing Limited.json,unlabelled,71.37346999733003,Moderate paid lookalike,D&C Couriers Limited(1),71.32060262475936,21,68.4,60,DECLINE
101738,Solaire Tanning Co Limited,Solaire tanning co limited.json,unlabelled,71.24076573129092,Moderate paid lookalike,Apollo Supermarket(1),73.18220787251018,21,64.2,30,DECLINE
101856,Rb Market Limited,Rb market limited.json,unlabelled,70.89991699272343,Moderate paid lookalike,Apollo Supermarket(1),76.98830693357979,21,60.9,30,DECLINE
101774,Cds Wholesale Limited,CDS Wholesale Limited.json,unlabelled,70.89937025030295,Moderate paid lookalike,Apollo Supermarket(1),68.47294658443303,21,76.6,60,SENIOR_REVIEW
101465,Befirst Constructions Ltd,Befirst Constructions Ltd - Transaction Report(1).json,unlabelled,70.82797414028627,Moderate paid lookalike,Apollo Supermarket(1),71.64165504706389,21,71.1,30,DECLINE
101465,Befirst Constructions Ltd,Befirst Constructions Ltd - Transaction Report.json,unlabelled,70.82797414028627,Moderate paid lookalike,Apollo Supermarket(1),71.64165504706389,21,71.1,30,DECLINE
101448,Deli Ice Limited,Deli Ice Limited.json,unlabelled,70.81728307513134,Moderate paid lookalike,D&C Couriers Limited(1),79.19549398446198,21,63.6,60,DECLINE
101448,Deli Ice Limited(1),Deli Ice Limited(1).json,unlabelled,70.81728307513134,Moderate paid lookalike,D&C Couriers Limited(1),79.19549398446198,21,63.6,60,DECLINE
101540,Mikaiel Limited,Mikaiel Limited.json,unlabelled,70.62450760912469,Moderate paid lookalike,Apollo Supermarket(1),75.92999816783164,21,78.0,30,DECLINE
101540,Mikaiel Limited Categorized,Mikaiel Limited_categorized.json,unlabelled,70.62450760912469,Moderate paid lookalike,Apollo Supermarket(1),75.92999816783164,21,78.0,30,DECLINE
101540,Mikaiel Limited Categorized(1),Mikaiel Limited_categorized(1).json,unlabelled,70.62450760912469,Moderate paid lookalike,Apollo Supermarket(1),75.92999816783164,21,78.0,30,DECLINE
101540,Mikaiel Limited(1),Mikaiel Limited(1).json,unlabelled,70.62450760912469,Moderate paid lookalike,Apollo Supermarket(1),75.92999816783164,21,78.0,30,DECLINE
101628,Elar One Ltd,Elar One Ltd.json,unlabelled,70.60816446319156,Moderate paid lookalike,Apollo Supermarket(1),72.03543932369624,21,60.0,30,DECLINE
100405,Fylde Conservation Ltd,Fylde Conservation Ltd.json,unlabelled,70.59842864762619,Moderate paid lookalike,Apollo Supermarket(1),69.35158357969193,21,70.9,30,DECLINE
100405,Fylde Conservation Ltd(1),Fylde Conservation Ltd(1).json,unlabelled,70.59842864762619,Moderate paid lookalike,Apollo Supermarket(1),69.35158357969193,21,70.9,30,DECLINE
101797,Pamzo Mart Limited,Pamzo Mart Limited.json,unlabelled,70.58358284261699,Moderate paid lookalike,Apollo Supermarket(1),76.06666027298388,21,73.0,30,DECLINE
101598,Akar Food Ltd(1),Akar Food Ltd(1).json,unlabelled,70.23091233270142,Moderate paid lookalike,Apollo Supermarket(1),63.58386539830781,21,70.8,100,APPROVE
101598,Akar Food Ltd,Akar Food Ltd.json,unlabelled,70.23091233270142,Moderate paid lookalike,Apollo Supermarket(1),63.58386539830781,21,70.8,100,APPROVE
101744,Mc Building & Interiors Ltd,Mc building & interiors ltd.json,unlabelled,70.19883629306517,Moderate paid lookalike,Apollo Supermarket(1),69.29253009563875,21,64.2,60,DECLINE
101807,D&C Couriers Limited,D&C Couriers Limited.json,paid,70.15968785507374,Moderate paid lookalike,D&C Couriers Limited(1),100.0,21,55.2,60,DECLINE
101807,D&C Couriers Limited(1),D&C Couriers Limited(1).json,paid,70.15968785507374,Moderate paid lookalike,D&C Couriers Limited(1),100.0,21,55.2,60,DECLINE
101818,Rb Allsort Limited,Rb Allsort limited.json,unlabelled,69.80438297888662,Moderate paid lookalike,Apollo Supermarket(1),63.71004991713551,21,71.8,60,DECLINE
101514,Made This For You Ltd,Made this for you Ltd Transaction Report.json,unlabelled,69.7070799654441,Moderate paid lookalike,Apollo Supermarket(1),70.41002987429539,21,69.1,30,DECLINE
101514,Made This For You Ltd,Made this for you Ltd Transaction Report(1).json,unlabelled,69.7070799654441,Moderate paid lookalike,Apollo Supermarket(1),70.41002987429539,21,69.1,30,DECLINE
100151,Rothwell Local Store Ltd(1),rothwell local store ltd(1).json,unlabelled,69.67894151475558,Moderate paid lookalike,Apollo Supermarket(1),78.24516243978758,21,64.6,30,DECLINE
100151,Rothwell Local Store Ltd,rothwell local store ltd.json,unlabelled,69.67894151475558,Moderate paid lookalike,Apollo Supermarket(1),78.24516243978758,21,64.6,30,DECLINE
101453,Standout Aesthetics Limited(1),Standout Aesthetics Limited(1).json,unlabelled,69.55478579404623,Moderate paid lookalike,Four Paws Walking And Training Ltd,67.43749277360764,21,77.0,60,SENIOR_REVIEW
101453,Standout Aesthetics Limited,Standout Aesthetics Limited.json,unlabelled,69.55478579404623,Moderate paid lookalike,Four Paws Walking And Training Ltd,67.43749277360764,21,77.0,60,SENIOR_REVIEW
101842,Momokakkoii Ltd,Momokakkoii Ltd.json,unlabelled,69.47600453972908,Moderate paid lookalike,Apollo Supermarket(1),68.51825601555784,21,64.2,60,DECLINE
101810,Four Paws Walking And Training Ltd,Four Paws Walking and Training Ltd App2(1).json,paid,69.46830017633798,Moderate paid lookalike,Four Paws Walking And Training Ltd,100.0,21,82.2,60,SENIOR_REVIEW
101810,Four Paws Walking And Training Ltd,Four Paws Walking and Training Ltd App2.json,paid,69.46830017633798,Moderate paid lookalike,Four Paws Walking And Training Ltd,100.0,21,82.2,60,SENIOR_REVIEW
101784,R&K Brickwork Ltd,R&K BRICKWORK LTD 2.json,unlabelled,69.44758553638775,Moderate paid lookalike,Apollo Supermarket(1),65.86620397227531,21,73.3,60,DECLINE
101551,Bramble And Willow Ltd(1),Bramble and Willow Ltd(1).json,unlabelled,69.36770499349564,Moderate paid lookalike,Apollo Supermarket(1),65.30106319404425,21,61.5,60,DECLINE
101551,Bramble And Willow Ltd,Bramble and Willow Ltd.json,unlabelled,69.36770499349564,Moderate paid lookalike,Apollo Supermarket(1),65.30106319404425,21,61.5,60,DECLINE
101807,D&C Couriers Ltd,D&C Couriers Ltd app 2(1).json,unlabelled,69.24500442498278,Moderate paid lookalike,D&C Couriers Limited(1),73.9711441654943,21,66.4,100,DECLINE
101807,D&C Couriers Ltd,D&C Couriers Ltd app 2.json,unlabelled,69.24500442498278,Moderate paid lookalike,D&C Couriers Limited(1),73.9711441654943,21,66.4,100,DECLINE
100251,Cs Sport,CS Sport.json,unlabelled,69.15824716765991,Moderate paid lookalike,Apollo Supermarket(1),63.322209544582776,21,75.5,60,SENIOR_REVIEW
100251,Cs Sport(1),CS Sport(1).json,unlabelled,69.15824716765991,Moderate paid lookalike,Apollo Supermarket(1),63.322209544582776,21,75.5,60,SENIOR_REVIEW
101467,Starks Flooring Ltd,Starks Flooring Ltd Transaction Report(1).json,unlabelled,69.02283847429685,Moderate paid lookalike,D&C Couriers Limited(1),60.38166530866069,21,74.0,100,APPROVE
101467,Starks Flooring Ltd,Starks Flooring Ltd Transaction Report.json,unlabelled,69.02283847429685,Moderate paid lookalike,D&C Couriers Limited(1),60.38166530866069,21,74.0,100,APPROVE
100016,Madestays Limited(1),Madestays Limited(1).json,unlabelled,68.9351266572398,Moderate paid lookalike,Four Paws Walking And Training Ltd,66.16989268040712,21,72.6,60,DECLINE
100224,Retail 24 Ltd(1),Retail 24 Ltd(1).json,unlabelled,68.92836590260038,Moderate paid lookalike,D&C Couriers Limited(1),69.18475326893392,21,55.5,60,DECLINE
100224,Retail 24 Ltd,Retail 24 Ltd.json,unlabelled,68.92836590260038,Moderate paid lookalike,D&C Couriers Limited(1),69.18475326893392,21,55.5,60,DECLINE
101564,Phone Expert Services Ltd,Phone Expert Services Ltd 2.json,unlabelled,68.85256021333608,Moderate paid lookalike,Apollo Supermarket(1),62.10614236451676,21,74.3,60,DECLINE
101564,Phone Expert Services Ltd 2(1),Phone Expert Services Ltd 2(1).json,unlabelled,68.85256021333608,Moderate paid lookalike,Apollo Supermarket(1),62.10614236451676,21,74.3,60,DECLINE
101817,The Spirits Corner Hull Ltd,The spirits corner hull Ltd.json,unlabelled,68.58982579797944,Moderate paid lookalike,Apollo Supermarket(1),59.512685338883216,21,76.1,100,APPROVE
101807,D&C Couriers Orginal Bank Acc,D&C Couriers Orginal Bank acc.json,unlabelled,68.5282160208755,Moderate paid lookalike,D&C Couriers Limited(1),74.45401065909074,21,63.0,100,DECLINE
101807,D&C Couriers Orginal Bank Acc(1),D&C Couriers Orginal Bank acc(1).json,unlabelled,68.5282160208755,Moderate paid lookalike,D&C Couriers Limited(1),74.45401065909074,21,63.0,100,DECLINE
101843,Davaro Limited,Davaro limited.json,unlabelled,68.32675294636887,Moderate paid lookalike,Apollo Supermarket(1),67.27990285908255,21,49.0,60,DECLINE
100220,Kids Tech Company Ltd,Kids Tech Company Ltd.json,unlabelled,68.26153787927429,Moderate paid lookalike,Apollo Supermarket(1),68.32924675286066,21,72.8,30,DECLINE
100220,Kids Tech Company Ltd(1),Kids Tech Company Ltd(1).json,unlabelled,68.26153787927429,Moderate paid lookalike,Apollo Supermarket(1),68.32924675286066,21,72.8,30,DECLINE
101564,Phone Expert Services Ltd,Phone Expert Services Ltd.json,unlabelled,68.17645595432337,Moderate paid lookalike,Apollo Supermarket(1),61.75488742208671,21,74.3,60,DECLINE
101564,Phone Expert Services Ltd(1),Phone Expert Services Ltd(1).json,unlabelled,68.17645595432337,Moderate paid lookalike,Apollo Supermarket(1),61.75488742208671,21,74.3,60,DECLINE
101816,Trim Fadeys Limited,Trim fadeys limited.json,unlabelled,67.74258725757461,Moderate paid lookalike,D&C Couriers Limited(1),62.72225882690634,21,72.9,100,APPROVE
101784,R&K Brickwork Ltd,R&K BRICKWORK LTD.json,unlabelled,67.61997822725172,Moderate paid lookalike,Apollo Supermarket(1),63.214091986948425,21,82.4,60,SENIOR_REVIEW
101509,22Lush Limited,22Lush Limited Transaction Report_categorized(1).json,unlabelled,67.56954704153398,Moderate paid lookalike,D&C Couriers Limited(1),77.6902877717961,21,58.9,100,DECLINE
101509,22Lush Limited,22Lush Limited Transaction Report_categorized.json,unlabelled,67.56954704153398,Moderate paid lookalike,D&C Couriers Limited(1),77.6902877717961,21,58.9,100,DECLINE
101509,22Lush Limited,22Lush Limited Transaction Report.json,unlabelled,67.56954704153398,Moderate paid lookalike,D&C Couriers Limited(1),77.6902877717961,21,58.9,100,DECLINE
101509,22Lush Limited,22Lush Limited Transaction Report(1).json,unlabelled,67.56954704153398,Moderate paid lookalike,D&C Couriers Limited(1),77.6902877717961,21,58.9,100,DECLINE
